"Gene"	"P-value"
"4116"	"CTSL2"	0.561501504633775
"4117"	"CTSL3"	0.53389059087235
"4118"	"CTSO"	0.00155297243281616
"4119"	"CTSS"	0.386846500786465
"4120"	"CTSW"	0.947361962604319
"4121"	"CTSZ"	0.00633151957509426
"4122"	"CTTN"	0.708730672479112
"4123"	"CTTNBP2"	0.205544833496659
"4124"	"CTTNBP2NL"	0.000369132809557637
"4125"	"CTU1"	0.00347416964173375
"4126"	"CTU2"	0.00520005348605912
"4127"	"CTXN1"	0.00296856771028209
"4128"	"CTXN2"	0.907887116592218
"4129"	"CTXN3"	0.0277584707899733
"4130"	"CUBN"	2.37164921268462e-06
"4131"	"CUEDC1"	0.00073163245260488
"4132"	"CUEDC2"	0.023100004569044
"4133"	"CUL1"	0.505922678700861
"4134"	"CUL2"	0.0419992097664244
"4135"	"CUL3"	0.0793327969555716
"4136"	"CUL4A"	0.659959081165435
"4137"	"CUL4B"	0.329720666545322
"4138"	"CUL5"	0.00968042863946272
"4139"	"CUL7"	0.0789028310683044
"4140"	"CUL9"	0.0554821412234733
"4141"	"CUTA"	0.0378974387287037
"4142"	"CUTC"	0.972742415791844
"4143"	"CUX1"	0.640657115909778
"4144"	"CUX2"	0.666111048726764
"4145"	"CUZD1"	0.0463383582570093
"4146"	"CWC15"	0.874591411720246
"4147"	"CWC22"	0.0532023321967097
"4148"	"CWC25"	0.142935541426798
"4149"	"CWC27"	0.0513711280752048
"4150"	"CWF19L1"	0.860306764391825
"4151"	"CWF19L2"	3.66825232681611e-05
"4152"	"CWH43"	0.000225710675169299
"4153"	"CX3CL1"	0.00114246581639477
"4154"	"CX3CR1"	0.270876083360491
"4155"	"CXADR"	0.402560968823344
"4156"	"CXADRP2"	0.84011683741985
"4157"	"CXADRP3"	0.95908205152919
"4158"	"CXCL10"	0.132653084670422
"4159"	"CXCL11"	0.260522023767725
"4160"	"CXCL12"	0.757945384827748
"4161"	"CXCL1"	0.00025073253565111
"4162"	"CXCL13"	0.0174175327669095
"4163"	"CXCL14"	0.945137158033899
"4164"	"CXCL16"	0.848413789401163
"4165"	"CXCL17"	0.863911713608428
"4166"	"CXCL2"	0.000247077152879638
"4167"	"CXCL3"	0.547741529839636
"4168"	"CXCL5"	0.000322648418708327
"4169"	"CXCL6"	0.0149026563277518
"4170"	"CXCL9"	0.310790534483739
"4171"	"CXCR1"	0.178765957560415
"4172"	"CXCR2"	0.534704553909176
"4173"	"CXCR2P1"	0.265012844257725
"4174"	"CXCR3"	0.964184777767567
"4175"	"CXCR4"	0.824170037951391
"4176"	"CXCR5"	0.302625231564053
"4177"	"CXCR6"	0.511667660970851
"4178"	"CXCR7"	0.377356876022328
"4179"	"CXorf1"	0.000273083346306269
"4180"	"CXorf21"	0.0467942539245774
"4181"	"CXorf22"	0.0172375871491701
"4182"	"CXorf23"	0.3110462402754
"4183"	"CXorf26"	0.848924330745603
"4184"	"CXorf30"	0.000755162203176285
"4185"	"CXorf36"	0.0639627273370769
"4186"	"CXorf38"	0.164531387654144
"4187"	"CXorf40A"	0.832360717401572
"4188"	"CXorf40B"	0.265147706695775
"4189"	"CXorf41"	0.19973027807712
"4190"	"CXorf42"	0.0427831904286922
"4191"	"CXorf48"	0.00609505536378752
"4192"	"CXorf50B"	0.968612473116179
"4193"	"CXorf56"	0.0703912812590162
"4194"	"CXorf57"	0.59051675111302
"4195"	"CXorf58"	0.709303949111136
"4196"	"CXorf59"	3.78705051068406e-05
"4197"	"CXorf65"	0.384581653522464
"4198"	"CXXC1"	0.793274706494513
"4199"	"CXXC4"	0.0427690868292753
"4200"	"CXXC5"	0.0189480289800701
"4201"	"CYB561"	0.891768972281776
"4202"	"CYB561D1"	0.00404202409629795
"4203"	"CYB561D2"	0.165834275450308
"4204"	"CYB5A"	0.00207790647453188
"4205"	"CYB5B"	0.703792596547823
"4206"	"CYB5D1"	0.00181572760051885
"4207"	"CYB5D2"	0.000120465938785008
"4208"	"CYB5R1"	0.289757490192941
"4209"	"CYB5R2"	0.122227861681021
"4210"	"CYB5R3"	0.973388228974815
"4211"	"CYB5R4"	0.531812959742598
"4212"	"CYB5RL"	0.00246154206103
"4213"	"CYBA"	0.000512765014180516
"4214"	"CYBASC3"	0.712012110556572
"4215"	"CYBB"	0.171647773435292
"4216"	"CYBRD1"	0.770229928254535
"4217"	"CYC1"	0.23373559819041
"4218"	"CYCS"	0.763191665321026
"4219"	"CYFIP1"	0.041359661125807
"4220"	"CYFIP2"	0.000115367546616008
"4221"	"CYGB"	0.228841301814341
"4222"	"CYHR1"	0.0160601390317018
"4223"	"CYLD"	0.0237568363019387
"4224"	"CYorf15A"	0.143265682606916
"4225"	"CYorf15B"	0.156519590813039
"4226"	"CYP11A1"	0.0162307804605601
"4227"	"CYP17A1"	0.976737341268616
"4228"	"CYP19A1"	0.041005140193074
"4229"	"CYP1A1"	0.987134692802186
"4230"	"CYP1A2"	0.010025659019706
"4231"	"CYP1B1"	0.0664349011192025
"4232"	"CYP20A1"	0.00480941144497748
"4233"	"CYP21A2"	0.000111568153183694
"4234"	"CYP24A1"	0.435605953187785
"4235"	"CYP26A1"	6.07292718357577e-06
"4236"	"CYP26B1"	0.608476194447655
"4237"	"CYP26C1"	0.0159020935610978
"4238"	"CYP27A1"	0.00982374758331528
"4239"	"CYP27B1"	0.0522833496518919
"4240"	"CYP27C1"	0.638642301497649
"4241"	"CYP2A6"	0.552833385462364
"4242"	"CYP2A7"	0.530854551978207
"4243"	"CYP2B6"	0.873690660901657
"4244"	"CYP2B7P1"	0.014617154830618
"4245"	"CYP2C18"	0.411488097619696
"4246"	"CYP2C19"	1.06002123583249e-05
"4247"	"CYP2C8"	0.906193144767862
"4248"	"CYP2C9"	0.0136926769723132
"4249"	"CYP2D6"	0.00606302359671518
"4250"	"CYP2D7P1"	4.07216363079721e-05
"4251"	"CYP2E1"	0.000153582930324081
"4252"	"CYP2F1"	0.170205469381871
"4253"	"CYP2J2"	0.0727239669785938
"4254"	"CYP2R1"	0.972687251311257
"4255"	"CYP2S1"	0.232075362853395
"4256"	"CYP2U1"	0.116846380899466
"4257"	"CYP2W1"	0.0904550728492448
"4258"	"CYP39A1"	0.0307404343379531
"4259"	"CYP3A4"	0.000932684126436656
"4260"	"CYP3A43"	0.415993390770507
"4261"	"CYP3A5"	0.801134561923666
"4262"	"CYP3A7"	3.11478555392597e-06
"4263"	"CYP46A1"	0.0538900567188824
"4264"	"CYP4A11"	3.36369733646702e-05
"4265"	"CYP4A22"	0.00249664459968735
"4266"	"CYP4B1"	0.217346573398903
"4267"	"CYP4F11"	0.984366814692521
"4268"	"CYP4F12"	0.155907863717642
"4269"	"CYP4F22"	0.434255155140375
"4270"	"CYP4F2"	0.959770145573651
"4271"	"CYP4F3"	0.279209632782334
"4272"	"CYP4V2"	0.133511241370349
"4273"	"CYP4X1"	0.00134468519130915
"4274"	"CYP4Z1"	0.362595180368321
"4275"	"CYP4Z2P"	0.411637571784629
"4276"	"CYP51A1"	0.10190311561848
"4277"	"CYP7A1"	0.463893183868676
"4278"	"CYP7B1"	0.000688120235133982
"4279"	"CYP8B1"	0.723284749497862
"4280"	"CYR61"	0.33706547329398
"4281"	"CYS1"	0.00244415840165335
"4282"	"CYSLTR1"	0.00185333299407631
"4283"	"CYSLTR2"	0.905320310523555
"4284"	"CYTH1"	0.624201953404515
"4285"	"CYTH2"	0.741453539826775
"4286"	"CYTH3"	0.139595970757551
"4287"	"CYTH4"	0.132388222259534
"4288"	"CYTIP"	0.588185584239632
"4289"	"CYTL1"	0.713850431659884
"4290"	"CYTSA"	0.0115252148616308
"4291"	"CYTSB"	0.0966668391444557
"4292"	"CYYR1"	0.00776875880101546
"4293"	"D2HGDH"	0.543099845439005
"4294"	"D4S234E"	0.928885945406278
"4295"	"DAAM1"	0.00306242187198913
"4296"	"DAAM2"	0.108008447872415
"4297"	"DAB1"	0.868397526390278
"4298"	"DAB2"	0.000369468061995004
"4299"	"DAB2IP"	0.0244065776130161
"4300"	"DACH1"	0.134842296390086
"4301"	"DACH2"	0.129890058897361
"4302"	"DACT1"	0.655067200418252
"4303"	"DACT2"	0.182548675608894
"4304"	"DACT3"	0.746815006490544
"4305"	"DAD1"	0.0475813979879648
"4306"	"DAG1"	0.529354701767927
"4307"	"DAGLA"	0.961625972390976
"4308"	"DAGLB"	0.323107568140339
"4309"	"DAK"	0.0915051275632774
"4310"	"DALRD3"	0.809955175752763
"4311"	"DAND5"	0.214319594881041
"4312"	"DAO"	0.439072501693546
"4313"	"DAP"	0.436689298593287
"4314"	"DAP3"	0.0179107809545502
"4315"	"DAPK1"	0.0885908188393948
"4316"	"DAPK2"	0.375987897007902
"4317"	"DAPK3"	0.260389428151494
"4318"	"DAPL1"	0.0246407697089495
"4319"	"DAPP1"	0.972921817502438
"4320"	"DARC"	0.344417264996031
"4321"	"DARS"	0.00256855144044799
"4322"	"DARS2"	0.0355344158740656
"4323"	"DAXX"	0.542477667473877
"4324"	"DAZ1"	0.0310341348742573
"4325"	"DAZ2"	0.0206071119756744
"4326"	"DAZAP1"	0.25489232112866
"4327"	"DAZAP2"	0.00558374771752879
"4328"	"DAZL"	0.0664148863738772
"4329"	"DBC1"	0.296384512361655
"4330"	"DBF4"	0.00662321000109911
"4331"	"DBF4B"	0.074457727630876
"4332"	"DBH"	0.0128682598946928
"4333"	"DBI"	0.000407343883626399
"4334"	"DBN1"	0.0941156645538673
"4335"	"DBNDD1"	0.220118005928358
"4336"	"DBNDD2"	0.877546766510896
"4337"	"DBNL"	0.352913079947533
"4338"	"DBP"	0.00658606838260489
"4339"	"DBR1"	0.0110261426711425
"4340"	"DBT"	0.00369402442226563
"4341"	"DBX2"	0.00884829259859643
"4342"	"DCAF10"	0.000765328683622779
"4343"	"DCAF11"	9.60952253179492e-05
"4344"	"DCAF12"	2.8856857407944e-05
"4345"	"DCAF12L1"	0.163662168059736
"4346"	"DCAF12L2"	0.916369040856261
"4347"	"DCAF13"	0.974209214997942
"4348"	"DCAF15"	7.60304334590511e-06
"4349"	"DCAF16"	0.49591884788831
"4350"	"DCAF17"	0.776855880580847
"4351"	"DCAF4"	0.276617077042783
"4352"	"DCAF4L1"	0.000278236944756594
"4353"	"DCAF5"	0.0492977769656557
"4354"	"DCAF6"	0.609919798873937
"4355"	"DCAF7"	7.91816759617703e-05
"4356"	"DCAF8"	0.0308127598911828
"4357"	"DCAKD"	0.810747014997212
"4358"	"DCBLD1"	0.425995135597784
"4359"	"DCBLD2"	0.00514161503316568
"4360"	"DCC"	0.912155960680097
"4361"	"DCDC1"	0.914461308161518
"4362"	"DCDC2"	0.143424429259405
"4363"	"DCDC2B"	0.0164416589222257
"4364"	"DCHS1"	0.0886600748069708
"4365"	"DCHS2"	0.220059647205094
"4366"	"DCI"	0.621136555635168
"4367"	"DCK"	0.0519624839941242
"4368"	"DCLK1"	0.86279137664457
"4369"	"DCLK2"	0.58065874550101
"4370"	"DCLK3"	0.110710502110513
"4371"	"DCLRE1A"	0.0606631242356784
"4372"	"DCLRE1B"	0.0352817603955801
"4373"	"DCLRE1C"	0.171362170405623
"4374"	"DCN"	0.749712428166539
"4375"	"DCP1A"	0.0103002610600191
"4376"	"DCP1B"	0.190367403212343
"4377"	"DCP2"	0.241707456351524
"4378"	"DCPS"	0.831303963666905
"4379"	"DCST1"	0.535532153980217
"4380"	"DCST2"	5.70409719458098e-10
"4381"	"DCT"	0.978515531196347
"4382"	"DCTD"	0.273296879454158
"4383"	"DCTN1"	2.47826118483507e-05
"4384"	"DCTN2"	0.756808867568794
"4385"	"DCTN3"	0.000504583147622473
"4386"	"DCTN4"	0.0105791652206132
"4387"	"DCTN5"	0.00780763885117153
"4388"	"DCTN6"	0.0027040312370904
"4389"	"DCTPP1"	0.192212076734381
"4390"	"DCUN1D1"	0.663670995399054
"4391"	"DCUN1D2"	0.0154242024749476
"4392"	"DCUN1D3"	0.50919642302964
"4393"	"DCUN1D4"	0.268924261162918
"4394"	"DCUN1D5"	0.654707816296488
"4395"	"DCX"	0.688177745344982
"4396"	"DCXR"	0.212925617865049
"4397"	"DDA1"	0.145590828141125
"4398"	"DDAH1"	0.000150784808001236
"4399"	"DDAH2"	0.157018986685982
"4400"	"DDB1"	0.0874071933783475
"4401"	"DDB2"	0.455832139066985
"4402"	"DDC"	0.00228921225559986
"4403"	"DDHD1"	0.793370358039035
"4404"	"DDHD2"	0.0366736912287864
"4405"	"DDI1"	0.56004475190903
"4406"	"DDI2"	2.42072895794143e-05
"4407"	"DDIT3"	0.000656914679551868
"4408"	"DDIT4"	0.965573259903885
"4409"	"DDIT4L"	0.0952678574256958
"4410"	"DDN"	0.699615195464967
"4411"	"DDO"	0.00844236625024697
"4412"	"DDOST"	0.655365911415381
"4413"	"DDR1"	0.0380059173587088
"4414"	"DDR2"	0.0163253524270467
"4415"	"DDRGK1"	0.440871122987737
"4416"	"DDT"	0.559169078085457
"4417"	"DDTL"	0.527821014267506
"4418"	"DDX10"	0.0268458622490306
"4419"	"DDX11"	4.46743439486141e-06
"4420"	"DDX1"	0.00686858057306883
"4421"	"DDX11L2"	0.00181861764509683
"4422"	"DDX12"	0.00022301175113848
"4423"	"DDX17"	0.9315390574316
"4424"	"DDX18"	0.0531370787450324
"4425"	"DDX19A"	0.0624921893937914
"4426"	"DDX19B"	0.0364846914850744
"4427"	"DDX20"	0.00550667280580486
"4428"	"DDX21"	0.308930501801036
"4429"	"DDX23"	0.239409351115649
"4430"	"DDX24"	0.00913797199338606
"4431"	"DDX25"	0.000719854389439445
"4432"	"DDX26B"	0.0622630181650909
"4433"	"DDX27"	0.114462969209759
"4434"	"DDX28"	0.44492083268411
"4435"	"DDX31"	0.261510867427405
"4436"	"DDX39"	0.000350178750202046
"4437"	"DDX3X"	0.00664700627950132
"4438"	"DDX3Y"	0.211774584124774
"4439"	"DDX41"	0.422508932312506
"4440"	"DDX42"	0.295987463879519
"4441"	"DDX43"	0.0992895091121465
"4442"	"DDX4"	0.0230372058078675
"4443"	"DDX46"	0.00529977255119651
"4444"	"DDX47"	0.502807784847823
"4445"	"DDX49"	0.0350838161893229
"4446"	"DDX50"	0.0309057691964684
"4447"	"DDX51"	0.985083870080928
"4448"	"DDX5"	0.545457725164208
"4449"	"DDX52"	0.0861859587780821
"4450"	"DDX54"	0.899863433449442
"4451"	"DDX55"	0.0257657047586819
"4452"	"DDX56"	0.0546033439280377
"4453"	"DDX58"	0.00941754859861321
"4454"	"DDX59"	0.0187510660945945
"4455"	"DDX60"	0.000880696840606321
"4456"	"DDX60L"	0.05539378723557
"4457"	"DDX6"	0.0265948269214042
"4458"	"DEAF1"	0.992328868263928
"4459"	"DECR1"	0.364706554315041
"4460"	"DECR2"	0.890928824796274
"4461"	"DEDD2"	0.881837408771843
"4462"	"DEDD"	0.0188889110803456
"4463"	"DEF6"	0.0645818377598328
"4464"	"DEF8"	0.388407456312834
"4465"	"DEFA1B"	0.627585604221629
"4466"	"DEFA4"	0.677903638039793
"4467"	"DEFB1"	0.136596431178187
"4468"	"DEGS1"	0.84653634738669
"4469"	"DEGS2"	0.0517459312326035
"4470"	"DEK"	0.042067997673128
"4471"	"DEM1"	0.00040855299747744
"4472"	"DENND1A"	0.0360636560288561
"4473"	"DENND1B"	0.0622624053177279
"4474"	"DENND1C"	0.123633597530877
"4475"	"DENND2A"	0.623192126908649
"4476"	"DENND2C"	0.00450324337107733
"4477"	"DENND2D"	0.81406895177204
"4478"	"DENND3"	0.976192496148854
"4479"	"DENND4A"	0.00389097088253199
"4480"	"DENND4B"	0.0673483623946314
"4481"	"DENND4C"	4.61770248106896e-05
"4482"	"DENND5A"	0.00973434173575949
"4483"	"DENND5B"	0.0200314463606001
"4484"	"DENR"	0.848383456217444
"4485"	"DEPDC1"	2.68232524175405e-05
"4486"	"DEPDC1B"	0.000102296691176562
"4487"	"DEPDC4"	0.0737035302505581
"4488"	"DEPDC5"	0.616880291991511
"4489"	"DEPDC6"	0.00588505960029861
"4490"	"DEPDC7"	0.185802627213462
"4491"	"DERA"	0.634964671235528
"4492"	"DERL1"	0.974354360743168
"4493"	"DERL2"	0.0282824717820891
"4494"	"DERL3"	0.000534696329482109
"4495"	"DES"	0.966630148272746
"4496"	"DET1"	0.00131266424284182
"4497"	"DEXI"	0.991599499414869
"4498"	"DFFA"	0.000515336006015499
"4499"	"DFFB"	0.981919786674043
"4500"	"DFNA5"	0.0110418741786293
"4501"	"DFNB31"	0.0299929565298351
"4502"	"DFNB59"	0.000377334570371257
"4503"	"DGAT1"	0.0484544128174671
"4504"	"DGAT2"	0.179938344381789
"4505"	"DGAT2L6"	0.958082189822094
"4506"	"DGCR10"	0.0785797395034333
"4507"	"DGCR11"	0.23973934518234
"4508"	"DGCR14"	0.992936627352995
"4509"	"DGCR2"	0.0115496868751208
"4510"	"DGCR5"	0.871087601628188
"4511"	"DGCR6"	0.240260915442691
"4512"	"DGCR6L"	0.136784547043
"4513"	"DGCR8"	0.501225157597272
"4514"	"DGCR9"	0.477085786176226
"4515"	"DGKA"	0.0441151077318771
"4516"	"DGKB"	0.193142605230425
"4517"	"DGKD"	0.443593950230015
"4518"	"DGKE"	0.0296404650503348
"4519"	"DGKG"	0.163709410535128
"4520"	"DGKH"	0.0043684044487905
"4521"	"DGKI"	0.00643973455442526
"4522"	"DGKK"	0.0261474688328327
"4523"	"DGKQ"	0.214005746500783
"4524"	"DGKZ"	0.0676736675330269
"4525"	"DGUOK"	0.084846502644143
"4526"	"DHCR24"	0.0345568708943474
"4527"	"DHCR7"	0.721250504930183
"4528"	"DHDDS"	0.0607537699397471
"4529"	"DHDH"	0.012455613849094
"4530"	"DHDPSL"	0.0540240213222811
"4531"	"DHFR"	0.276525094290164
"4532"	"DHFRL1"	4.37314710000081e-08
"4533"	"DHH"	0.033191083131876
"4534"	"DHODH"	0.211738793353662
"4535"	"DHPS"	0.15128378995181
"4536"	"DHRS1"	0.0100695805333044
"4537"	"DHRS11"	0.891741636993614
"4538"	"DHRS12"	0.00137102506469489
"4539"	"DHRS13"	0.517536649437425
"4540"	"DHRS2"	0.0400307893326806
"4541"	"DHRS3"	0.879379712544148
"4542"	"DHRS4"	0.0402448975639356
"4543"	"DHRS4L1"	0.0587586736323686
"4544"	"DHRS4L2"	0.316254582904691
"4545"	"DHRS7"	0.0255697317752818
"4546"	"DHRS7B"	0.44187167215834
"4547"	"DHRS9"	0.0817361340221412
"4548"	"DHRSX"	0.244698376023739
"4549"	"DHTKD1"	0.00746169786672246
"4550"	"DHX15"	0.0103322026384818
"4551"	"DHX16"	0.181343944299388
"4552"	"DHX29"	0.0266431425694674
"4553"	"DHX30"	0.0134865731691752
"4554"	"DHX32"	0.97677252465071
"4555"	"DHX33"	0.0161762333859947
"4556"	"DHX34"	0.0549118050093171
"4557"	"DHX35"	0.161463073942032
"4558"	"DHX36"	0.294784209179342
"4559"	"DHX37"	0.0448033635936107
"4560"	"DHX38"	0.0424583995940616
"4561"	"DHX40"	0.0188241279895834
"4562"	"DHX40P1"	0.633840306391764
"4563"	"DHX57"	0.0660567908868764
"4564"	"DHX58"	0.000521640246967769
"4565"	"DHX8"	0.268877510525818
"4566"	"DHX9"	0.175161666019142
"4567"	"DIABLO"	0.185253960276842
"4568"	"DIAPH1"	0.0464737385446665
"4569"	"DIAPH2"	0.000396673768214506
"4570"	"DIAPH3"	0.373548841746314
"4571"	"DICER1"	0.148945906026133
"4572"	"DIDO1"	0.309604711639688
"4573"	"DIMT1L"	0.0920253824262289
"4574"	"DIO1"	0.562816552341091
"4575"	"DIO2"	0.42788199564742
"4576"	"DIO3"	0.796538063838264
"4577"	"DIO3OS"	0.0117446255901208
"4578"	"DIP2A"	0.42506669954707
"4579"	"DIP2B"	0.020741965981712
"4580"	"DIP2C"	0.000269347422436006
"4581"	"DIRAS1"	0.844150128627561
"4582"	"DIRAS2"	0.00188127755584588
"4583"	"DIRAS3"	0.990883743523225
"4584"	"DIRC2"	0.130995257255756
"4585"	"DIRC3"	0.505312568976557
"4586"	"DIS3"	0.163569096139643
"4587"	"DIS3L"	0.0776283783494445
"4588"	"DIS3L2"	0.0981254294030799
"4589"	"DISC1"	0.0130528578204202
"4590"	"DISC2"	0.043788062608441
"4591"	"DISP1"	0.00131718939448788
"4592"	"DISP2"	0.636491965063289
"4593"	"DIXDC1"	0.00410553987839113
"4594"	"DKC1"	0.447897274168653
"4595"	"DKFZp434J0226"	0.0505968295550228
"4596"	"DKFZP434K028"	0.984885152348383
"4597"	"DKFZP434L187"	0.0035856851820687
"4598"	"DKFZp566F0947"	0.968690447840996
"4599"	"DKFZP586I1420"	0.0456445195263172
"4600"	"DKFZP686I15217"	0.082670184764628
"4601"	"DKFZp686O24166"	0.000614431113934111
"4602"	"DKFZp761E198"	0.177428194600695
"4603"	"DKFZp779M0652"	0.0067844644382854
"4604"	"DKK1"	0.384638378552524
"4605"	"DKK2"	0.381061592821051
"4606"	"DKK3"	0.336616461641968
"4607"	"DKKL1"	0.0214528206302231
"4608"	"DLAT"	0.0805783962338209
"4609"	"DLC1"	0.00440839940513427
"4610"	"DLD"	0.28134291900418
"4611"	"DLEC1"	0.12838284938637
"4612"	"DLEU1"	0.0149309405278559
"4613"	"DLEU2"	0.15247004713813
"4614"	"DLEU2L"	0.871803521541246
"4615"	"DLEU7"	0.833622757937744
"4616"	"DLG1"	0.256962516392768
"4617"	"DLG2"	0.126968327369518
"4618"	"DLG3"	0.0135027780636927
"4619"	"DLG4"	0.522411052155941
"4620"	"DLG5"	0.104080371652326
"4621"	"DLGAP1"	0.962654741596941
"4622"	"DLGAP2"	0.830958623358824
"4623"	"DLGAP3"	0.303937942253829
"4624"	"DLGAP4"	0.109305717686165
"4625"	"DLGAP5"	0.000122625701260426
"4626"	"DLK1"	0.972056768655658
"4627"	"DLK2"	0.00224631921746921
"4628"	"DLL1"	0.105512517418133
"4629"	"DLL3"	0.0138309744795249
"4630"	"DLL4"	0.224519984003223
"4631"	"DLST"	0.00652754802618782
"4632"	"DLX1"	0.503541364975573
"4633"	"DLX2"	0.519284529703359
"4634"	"DLX3"	0.533836040229892
"4635"	"DLX4"	1.01118120066079e-06
"4636"	"DLX5"	0.14307916527021
"4637"	"DLX6"	0.24641623296021
"4638"	"DLX6AS"	0.111960467698964
"4639"	"DMAP1"	0.938312992715715
"4640"	"DMBT1"	0.582033432565177
"4641"	"DMBX1"	0.000207017235415274
"4642"	"DMC1"	0.733570785455192
"4643"	"DMD"	0.228919303839677
"4644"	"DMGDH"	7.0215145532293e-06
"4645"	"DMKN"	0.758459220744733
"4646"	"DMP1"	0.0492458132297777
"4647"	"DMPK"	0.085171224677639
"4648"	"DMRT1"	0.190302204175708
"4649"	"DMRT2"	0.874161993806615
"4650"	"DMRT3"	2.17236078015048e-08
"4651"	"DMRTA1"	0.000577998341488639
"4652"	"DMRTA2"	0.00162929217621788
"4653"	"DMRTC1B"	0.892688525349466
"4654"	"DMTF1"	0.399449001037956
"4655"	"DMWD"	0.633584464881814
"4656"	"DMXL1"	0.0082703078240165
"4657"	"DMXL2"	0.18849336484379
"4658"	"DNA2"	1.2226266834392e-05
"4659"	"DNAH10"	0.913943883515085
"4660"	"DNAH11"	0.252090529582041
"4661"	"DNAH12"	0.000553462550799244
"4662"	"DNAH1"	0.0289048661468946
"4663"	"DNAH14"	0.396834105312841
"4664"	"DNAH17"	4.9925335831591e-05
"4665"	"DNAH2"	0.704469884034079
"4666"	"DNAH3"	0.071502236991787
"4667"	"DNAH5"	0.727147514122505
"4668"	"DNAH6"	0.988600421637316
"4669"	"DNAH7"	0.18756287860956
"4670"	"DNAH8"	0.520464264422927
"4671"	"DNAH9"	0.516144931725751
"4672"	"DNAI1"	0.0987588588879191
"4673"	"DNAI2"	0.85578970878497
"4674"	"DNAJA1"	0.00946441819774302
"4675"	"DNAJA2"	0.0303136139707483
"4676"	"DNAJA3"	0.0278858942417443
"4677"	"DNAJA4"	0.092803407809211
"4678"	"DNAJB11"	0.143197003960974
"4679"	"DNAJB12"	0.449455202490305
"4680"	"DNAJB1"	0.233696610667175
"4681"	"DNAJB13"	0.0116800904952553
"4682"	"DNAJB14"	0.00148379377727959
"4683"	"DNAJB2"	0.49276369226955
"4684"	"DNAJB3"	0.0447179843783774
"4685"	"DNAJB4"	0.0072455361621252
"4686"	"DNAJB5"	0.581556987198657
"4687"	"DNAJB6"	0.686088245358132
"4688"	"DNAJB7"	0.0365262458698887
"4689"	"DNAJB9"	0.175033424600911
"4690"	"DNAJC10"	0.55084250648176
"4691"	"DNAJC11"	0.392953682712472
"4692"	"DNAJC12"	0.00292978518594611
"4693"	"DNAJC13"	4.40080125893028e-05
"4694"	"DNAJC14"	0.739047181559719
"4695"	"DNAJC15"	0.54033612520415
"4696"	"DNAJC16"	0.000554011566617829
"4697"	"DNAJC1"	8.67956015463411e-05
"4698"	"DNAJC17"	0.955170628500238
"4699"	"DNAJC18"	0.0462695993529942
"4700"	"DNAJC19"	0.0227485526148552
"4701"	"DNAJC21"	0.230601849523921
"4702"	"DNAJC2"	0.00804257658766461
"4703"	"DNAJC22"	0.00969621925963238
"4704"	"DNAJC24"	0.622487831302245
"4705"	"DNAJC25"	0.0233985775201495
"4706"	"DNAJC27"	0.0533386367424361
"4707"	"DNAJC28"	0.0650289193361216
"4708"	"DNAJC30"	0.14488721238464
"4709"	"DNAJC3"	0.0366251925022202
"4710"	"DNAJC4"	0.918422418365373
"4711"	"DNAJC5"	0.518600065288289
"4712"	"DNAJC5B"	0.968764160876247
"4713"	"DNAJC6"	0.485809227437855
"4714"	"DNAJC7"	0.394969552439153
"4715"	"DNAJC8"	0.0243859802164188
"4716"	"DNAJC9"	0.293259373878249
"4717"	"DNAL1"	0.00324320435205361
"4718"	"DNAL4"	0.098089694625932
"4719"	"DNALI1"	0.748426825861753
"4720"	"DNASE1"	0.390965550092737
"4721"	"DNASE1L1"	0.325952363069718
"4722"	"DNASE1L2"	0.00865347847252629
"4723"	"DNASE1L3"	0.00186428277497175
"4724"	"DNASE2"	0.891368496447866
"4725"	"DNASE2B"	0.0632197770353961
"4726"	"DND1"	0.275158713454664
"4727"	"DNER"	0.110961246706609
"4728"	"DNHD1"	0.000401243149441233
"4729"	"DNLZ"	0.0956457669880061
"4730"	"DNM1"	0.0104282193323009
"4731"	"DNM1L"	0.152403089283458
"4732"	"DNM1P35"	0.614612237952556
"4733"	"DNM2"	0.991034393867126
"4734"	"DNM3"	0.43514233954843
"4735"	"DNMBP"	0.204659856271448
"4736"	"DNMT1"	0.366974137750044
"4737"	"DNMT3A"	0.641492812948772
"4738"	"DNMT3B"	1.46187931389097e-05
"4739"	"DNMT3L"	0.978484269940565
"4740"	"DNPEP"	0.00384011373189985
"4741"	"DNTT"	0.800479258871901
"4742"	"DNTTIP1"	1.85211930125995e-07
"4743"	"DNTTIP2"	0.0543129166925469
"4744"	"DOC2A"	0.855797960254767
"4745"	"DOC2B"	0.466466075597525
"4746"	"DOCK10"	0.250430089539819
"4747"	"DOCK11"	0.987127860823921
"4748"	"DOCK1"	0.0403968820704691
"4749"	"DOCK2"	0.432160260841944
"4750"	"DOCK3"	0.0315454343450984
"4751"	"DOCK4"	0.0367024797610711
"4752"	"DOCK5"	0.209669143843616
"4753"	"DOCK6"	0.0954545039560005
"4754"	"DOCK7"	0.18551081421292
"4755"	"DOCK8"	1.64810182154973e-05
"4756"	"DOCK9"	0.000601033022862407
"4757"	"DOHH"	0.56441507907507
"4758"	"DOK1"	0.0949946823283233
"4759"	"DOK2"	0.463678995630623
"4760"	"DOK3"	0.0176211734430871
"4761"	"DOK4"	0.0351018926106623
"4762"	"DOK5"	0.903498698423586
"4763"	"DOK6"	0.359314027050088
